start_time,close,datetime,high,low,open,volume
1716660000000,69211.5,2024-05-25 18:00:00,69240.0,69069.6,69069.7,39.90665047
1716663600000,69155.6,2024-05-25 19:00:00,69265.7,69115.6,69211.6,36.93544964
1716667200000,69101.0,2024-05-25 20:00:00,69223.9,69068.1,69155.7,19.84404724
1716670800000,69140.2,2024-05-25 21:00:00,69179.4,69048.0,69101.1,28.84024031
1716674400000,69121.8,2024-05-25 22:00:00,69167.3,69046.4,69140.2,31.71014453
1716678000000,69290.4,2024-05-25 23:00:00,69364.0,69121.8,69121.9,94.81840728
1716681600000,69148.8,2024-05-26 00:00:00,69312.2,69130.3,69290.5,75.95501683
1716685200000,69162.6,2024-05-26 01:00:00,69261.7,69148.7,69148.7,46.85829432
1716688800000,68903.3,2024-05-26 02:00:00,69179.9,68809.9,69162.5,150.75738287
1716692400000,69074.3,2024-05-26 03:00:00,69138.4,68883.0,68903.3,79.3063851
1716696000000,68980.1,2024-05-26 04:00:00,69074.3,68919.8,69074.3,57.34999493
1716699600000,69142.3,2024-05-26 05:00:00,69160.5,68925.5,68979.6,56.3993452
1716703200000,69104.5,2024-05-26 06:00:00,69199.8,69045.4,69142.3,65.21586766
1716706800000,69347.1,2024-05-26 07:00:00,69445.1,69097.0,69104.6,208.9107987
1716710400000,69163.8,2024-05-26 08:00:00,69556.6,69051.6,69347.0,165.23353753
1716714000000,69088.1,2024-05-26 09:00:00,69252.0,68969.6,69164.0,113.13636453
1716717600000,69207.6,2024-05-26 10:00:00,69216.0,69085.2,69088.1,91.10408681
1716721200000,69130.7,2024-05-26 11:00:00,69229.0,69052.8,69207.6,90.01676232
1716724800000,68981.2,2024-05-26 12:00:00,69141.6,68900.0,69130.7,150.97734658
1716728400000,69147.3,2024-05-26 13:00:00,69147.3,68948.0,68981.2,267.23911041
1716732000000,69281.3,2024-05-26 14:00:00,69310.0,69035.3,69147.3,150.08176378
1716735600000,68846.4,2024-05-26 15:00:00,69391.4,68669.8,69281.3,258.54860876
1716739200000,68804.1,2024-05-26 16:00:00,68965.5,68692.7,68847.2,154.17437895
1716742800000,68786.2,2024-05-26 17:00:00,68913.9,68741.8,68803.9,42.99844915
1716746400000,68793.5,2024-05-26 18:00:00,68836.5,68720.0,68786.3,34.88363846
1716750000000,68899.9,2024-05-26 19:00:00,68915.4,68793.5,68793.6,29.30244637
1716753600000,68717.0,2024-05-26 20:00:00,68908.4,68717.0,68900.0,20.31779176
1716757200000,68520.4,2024-05-26 21:00:00,68717.1,68150.2,68717.1,355.99692096
1716760800000,68548.0,2024-05-26 22:00:00,68703.3,68460.0,68520.4,67.04708884
1716764400000,68506.3,2024-05-26 23:00:00,68566.4,68343.1,68548.1,188.57603695
1716768000000,68821.4,2024-05-27 00:00:00,68821.4,68476.0,68506.3,104.4838474
1716771600000,69079.9,2024-05-27 01:00:00,69300.0,68728.1,68821.5,225.32013272
1716775200000,69115.8,2024-05-27 02:00:00,69289.8,69016.6,69080.0,212.23428452
1716778800000,68882.0,2024-05-27 03:00:00,69214.2,68829.5,69115.9,167.55213778
1716782400000,68772.0,2024-05-27 04:00:00,68927.4,68768.0,68882.1,185.27674939
1716786000000,68530.1,2024-05-27 05:00:00,68800.5,68322.5,68772.0,205.3337707
1716789600000,68406.8,2024-05-27 06:00:00,68631.5,68394.0,68530.2,135.5612708
1716793200000,68655.0,2024-05-27 07:00:00,68739.9,68351.0,68406.9,129.22535517
1716796800000,68618.4,2024-05-27 08:00:00,68929.8,68514.1,68654.9,142.07595271
1716800400000,68593.0,2024-05-27 09:00:00,68657.7,68426.9,68618.4,131.28044206
1716804000000,68556.0,2024-05-27 10:00:00,68593.0,68414.5,68593.0,155.1664839
1716807600000,68441.8,2024-05-27 11:00:00,68678.6,68256.3,68556.0,184.16556201
1716811200000,68630.3,2024-05-27 12:00:00,68642.8,68380.0,68440.7,82.04560693
1716814800000,68923.0,2024-05-27 13:00:00,69050.0,68600.0,68630.3,191.85309528
1716818400000,69519.9,2024-05-27 14:00:00,69520.0,68828.7,68923.0,481.87001998
1716822000000,70370.8,2024-05-27 15:00:00,70550.0,69513.6,69520.0,1054.14475554
1716825600000,70168.3,2024-05-27 16:00:00,70688.0,70160.0,70370.8,515.3056605
1716829200000,70190.3,2024-05-27 17:00:00,70363.2,70038.1,70168.3,296.24746137
1716832800000,69995.8,2024-05-27 18:00:00,70265.0,69896.0,70190.4,271.25364276
1716836400000,69264.1,2024-05-27 19:00:00,70123.7,69063.7,69995.9,357.12113046
1716840000000,69655.5,2024-05-27 20:00:00,69721.1,69172.0,69264.2,147.17046986
1716843600000,69806.5,2024-05-27 21:00:00,69904.0,69587.6,69655.5,81.12102314
1716847200000,69586.6,2024-05-27 22:00:00,69813.2,69552.2,69806.4,47.81569327
1716850800000,69416.1,2024-05-27 23:00:00,69586.6,69307.6,69586.6,321.5428904
1716854400000,69380.0,2024-05-28 00:00:00,69458.3,69082.6,69416.1,497.90033314
1716858000000,68625.0,2024-05-28 01:00:00,69614.4,68540.0,69376.4,909.45822276
1716861600000,68684.1,2024-05-28 02:00:00,68855.8,68421.3,68625.0,393.7433949
1716865200000,68050.8,2024-05-28 03:00:00,68744.8,67756.5,68682.8,734.33678027
1716868800000,67795.2,2024-05-28 04:00:00,68135.0,67485.0,68050.9,415.74465498
1716872400000,68051.3,2024-05-28 05:00:00,68051.3,67652.1,67795.3,447.502854
1716876000000,67971.7,2024-05-28 06:00:00,68082.4,67776.4,68052.7,201.22642291
1716879600000,67687.4,2024-05-28 07:00:00,68027.4,67668.0,67971.8,301.47831016
1716883200000,68151.5,2024-05-28 08:00:00,68250.0,67586.9,67687.4,242.12667875
1716886800000,68327.8,2024-05-28 09:00:00,68513.7,68024.6,68151.5,329.98031603
1716890400000,68586.3,2024-05-28 10:00:00,68889.9,68245.9,68327.8,403.82026626
1716894000000,68391.5,2024-05-28 11:00:00,68659.9,68266.5,68586.4,207.48107426
1716897600000,68209.4,2024-05-28 12:00:00,68567.4,68154.4,68391.5,161.03688212
1716901200000,67788.0,2024-05-28 13:00:00,68490.2,67656.5,68208.0,384.66218482
1716904800000,67962.1,2024-05-28 14:00:00,68262.6,67526.2,67788.9,397.93079854
1716908400000,68379.4,2024-05-28 15:00:00,68470.8,67733.4,67974.7,257.57470378
1716912000000,67713.7,2024-05-28 16:00:00,68475.5,67705.8,68380.8,227.07056531
1716915600000,67774.0,2024-05-28 17:00:00,68160.0,67656.1,67713.8,185.07654518
1716919200000,67883.3,2024-05-28 18:00:00,67986.7,67264.3,67779.9,322.71052835
1716922800000,68429.7,2024-05-28 19:00:00,68617.0,67846.7,67883.3,332.46004044
1716926400000,68328.1,2024-05-28 20:00:00,68545.6,68130.8,68431.1,163.2783934
1716930000000,68401.7,2024-05-28 21:00:00,68561.9,68264.4,68328.2,78.97715097
1716933600000,68614.7,2024-05-28 22:00:00,68670.8,68384.0,68401.7,152.20387063
1716937200000,68405.9,2024-05-28 23:00:00,68620.9,68345.6,68614.7,94.45453784
1716940800000,68504.7,2024-05-29 00:00:00,68609.1,68272.0,68406.0,155.62708238
1716944400000,68574.1,2024-05-29 01:00:00,68740.0,68309.0,68505.9,279.69264104
1716948000000,68697.0,2024-05-29 02:00:00,68926.3,68444.3,68578.0,430.60903415
1716951600000,68840.0,2024-05-29 03:00:00,68900.0,68691.4,68691.4,311.80997308
1716955200000,68850.4,2024-05-29 04:00:00,68934.6,68754.9,68840.0,169.56433787
1716958800000,68588.4,2024-05-29 05:00:00,68850.4,68583.6,68850.3,110.45739095
1716962400000,68512.0,2024-05-29 06:00:00,68675.8,68472.9,68593.6,101.46214686
1716966000000,67944.7,2024-05-29 07:00:00,68540.0,67944.3,68512.0,336.36878864
1716969600000,67869.9,2024-05-29 08:00:00,68007.6,67600.0,67944.7,386.74556379
1716973200000,67904.4,2024-05-29 09:00:00,68035.0,67680.0,67870.0,339.75083686
1716976800000,67994.6,2024-05-29 10:00:00,68028.0,67794.1,67908.0,174.6810985
1716980400000,67771.9,2024-05-29 11:00:00,68003.3,67733.9,67994.7,160.76712864
1716984000000,67894.6,2024-05-29 12:00:00,68029.5,67592.9,67773.6,203.24054574
1716987600000,67884.2,2024-05-29 13:00:00,68272.4,67591.4,67894.7,386.06582263
1716991200000,67634.0,2024-05-29 14:00:00,67966.5,67516.0,67893.5,272.59922815
1716994800000,67380.0,2024-05-29 15:00:00,67859.8,67300.0,67634.0,581.11758467
1716998400000,67560.1,2024-05-29 16:00:00,67726.9,67137.5,67380.1,539.72013448
1717002000000,67612.3,2024-05-29 17:00:00,67690.9,67324.3,67560.0,207.86437835
1717005600000,67397.6,2024-05-29 18:00:00,67623.0,67220.1,67612.4,115.40459615
1717009200000,67266.2,2024-05-29 19:00:00,67769.9,67222.3,67397.7,167.7508988
1717012800000,67469.5,2024-05-29 20:00:00,67488.0,67142.1,67267.4,69.74908693
1717016400000,67694.9,2024-05-29 21:00:00,67843.2,67322.3,67469.5,101.23502241
1717020000000,67679.0,2024-05-29 22:00:00,67827.3,67600.1,67694.8,71.76643962
1717023600000,67647.7,2024-05-29 23:00:00,67730.2,67572.0,67679.0,82.56861578
1717027200000,67575.2,2024-05-30 00:00:00,67844.3,67538.3,67647.6,142.72703357
1717030800000,67806.6,2024-05-30 01:00:00,67863.1,67469.8,67575.3,159.36389181
1717034400000,67945.7,2024-05-30 02:00:00,68229.2,67778.6,67803.3,439.68459005
1717038000000,68131.6,2024-05-30 03:00:00,68188.0,67911.7,67945.7,183.1309927
1717041600000,68177.6,2024-05-30 04:00:00,68429.9,67989.7,68130.4,549.69039133
1717045200000,68147.9,2024-05-30 05:00:00,68204.3,67972.8,68177.4,169.55353615
1717048800000,67837.0,2024-05-30 06:00:00,68192.0,67740.3,68147.9,301.55292323
1717052400000,67587.2,2024-05-30 07:00:00,68039.5,67520.9,67838.0,322.48733978
1717056000000,67692.4,2024-05-30 08:00:00,67768.0,67123.9,67587.2,473.66890636
1717059600000,67742.1,2024-05-30 09:00:00,67759.1,67467.8,67692.4,153.21405706
1717063200000,67942.6,2024-05-30 10:00:00,67993.2,67547.2,67745.9,307.70185768
1717066800000,67799.7,2024-05-30 11:00:00,68115.7,67795.4,67942.6,504.20128135
1717070400000,68143.1,2024-05-30 12:00:00,68324.6,67733.3,67799.5,787.97164562
1717074000000,68616.0,2024-05-30 13:00:00,68678.1,68052.7,68143.1,694.84554123
1717077600000,68362.4,2024-05-30 14:00:00,68823.9,68260.0,68615.9,597.47448953
1717081200000,68532.1,2024-05-30 15:00:00,68619.9,68147.3,68362.3,287.16226912
1717084800000,68686.8,2024-05-30 16:00:00,68710.0,68350.6,68532.0,262.4056353
1717088400000,69319.9,2024-05-30 17:00:00,69515.0,68673.2,68686.8,834.47889086
1717092000000,69370.8,2024-05-30 18:00:00,69423.9,69084.1,69320.0,196.7231457
1717095600000,68666.2,2024-05-30 19:00:00,69377.6,68430.9,69370.6,258.81594855
1717099200000,68471.4,2024-05-30 20:00:00,68673.1,68039.6,68666.3,191.16614303
1717102800000,68416.4,2024-05-30 21:00:00,68536.0,68324.3,68474.2,53.93091699
1717106400000,68317.8,2024-05-30 22:00:00,68443.6,68234.1,68416.4,80.664546
1717110000000,68357.9,2024-05-30 23:00:00,68526.9,68250.1,68317.8,80.63357933
1717113600000,68473.8,2024-05-31 00:00:00,68491.5,68277.1,68358.5,143.13709551
1717117200000,68455.4,2024-05-31 01:00:00,68659.3,68312.6,68473.8,538.02519945
1717120800000,68542.6,2024-05-31 02:00:00,68748.7,68433.4,68455.5,395.43067584
1717124400000,68533.0,2024-05-31 03:00:00,68631.6,68490.0,68542.5,122.11704051
1717128000000,68518.5,2024-05-31 04:00:00,68654.7,68462.3,68533.1,191.34629281
1717131600000,68440.2,2024-05-31 05:00:00,68518.6,68287.2,68518.6,164.27059082
1717135200000,68275.8,2024-05-31 06:00:00,68459.3,68210.5,68440.2,95.20901646
1717138800000,68169.5,2024-05-31 07:00:00,68423.3,68070.1,68275.8,333.71856513
1717142400000,68128.8,2024-05-31 08:00:00,68313.5,68128.7,68169.5,82.40140967
1717146000000,67949.2,2024-05-31 09:00:00,68186.2,67870.7,68128.8,138.79800906
1717149600000,68331.3,2024-05-31 10:00:00,68331.4,67926.1,67949.3,219.59167663
1717153200000,68356.0,2024-05-31 11:00:00,68462.3,68278.1,68331.4,150.84365949
1717156800000,68632.3,2024-05-31 12:00:00,69049.6,68323.6,68355.9,512.00363442
1717160400000,68074.9,2024-05-31 13:00:00,68817.5,68016.4,68632.3,402.93625256
1717164000000,67485.6,2024-05-31 14:00:00,68077.0,67255.3,68075.5,1134.42437456
1717167600000,67209.6,2024-05-31 15:00:00,67539.9,67200.1,67488.0,394.12000191
1717171200000,67197.6,2024-05-31 16:00:00,67346.9,66654.1,67209.7,991.83116828
1717174800000,67342.7,2024-05-31 17:00:00,67456.0,67152.1,67197.4,220.07509712
1717178400000,67410.2,2024-05-31 18:00:00,67444.0,67177.9,67342.7,111.63568269
1717182000000,67681.2,2024-05-31 19:00:00,68002.3,67345.1,67411.0,389.56254609
1717185600000,67709.8,2024-05-31 20:00:00,67814.3,67601.1,67684.6,194.35294151
1717189200000,67570.9,2024-05-31 21:00:00,67718.4,67519.3,67709.8,67.7766422
1717192800000,67509.8,2024-05-31 22:00:00,67667.5,67500.0,67570.9,48.93919936
1717196400000,67542.5,2024-05-31 23:00:00,67600.0,67236.0,67509.8,213.48926063
1717200000000,67649.4,2024-06-01 00:00:00,67689.6,67499.9,67542.6,101.9381854
1717203600000,67557.9,2024-06-01 01:00:00,67712.1,67441.6,67649.4,76.96569397
1717207200000,67725.7,2024-06-01 02:00:00,67740.0,67542.3,67557.9,49.71923771
1717210800000,67716.3,2024-06-01 03:00:00,67761.2,67617.0,67725.8,56.13449642
1717214400000,67671.3,2024-06-01 04:00:00,67771.3,67657.6,67716.3,165.22163455
1717218000000,67683.4,2024-06-01 05:00:00,67800.0,67587.2,67671.3,126.68895602
1717221600000,67688.0,2024-06-01 06:00:00,67726.9,67601.4,67683.4,57.57717602
