start_time_x,datetime,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,start_time_y,netflow_total,start_time,reserve,reserve_usd
1741748400000,2025-03-12 03:00:00,0.2568571,0.18970703,25.30626029,32.3639949,1741748400000,7.423100510000001,1741748400000,128269.57590589,10541662073.039524
1741752000000,2025-03-12 04:00:00,0.60115531,0.25404266,15.79999902,16.23119324,1741752000000,-116.35725189,1741752000000,128153.218654,10481423361.757378
1741755600000,2025-03-12 05:00:00,0.28122739,0.26430902,26.51608423,28.40396689,1741755600000,15.73032627,1741755600000,128168.94898027,10517859227.428698
1741759200000,2025-03-12 06:00:00,0.55088416,0.30905665,38.50539419,39.66365917,1741759200000,31.933121910000004,1741759200000,128200.88210218,10423450064.771397
1741762800000,2025-03-12 07:00:00,0.9754474,0.42809793,82.29680583,86.81481853,1741762800000,71.40187587999999,1741762800000,128272.28397806,10591087979.965117
1741766400000,2025-03-12 08:00:00,0.33402045,0.44771886,24.45653253,25.71957459,1741766400000,-56.89282619,1741766400000,128215.39115187,10601984929.29453
1741770000000,2025-03-12 09:00:00,0.31088224,0.47292486,22.71215936,26.7358725,1741770000000,-28.65363175,1741770000000,128186.73752012,10574303637.218344
1741773600000,2025-03-12 10:00:00,2.21679349,0.75291578,171.96279498,175.12668557,1741773600000,118.41134017000002,1741773600000,128305.14886029,10582754430.64683
1741777200000,2025-03-12 11:00:00,0.24679953,0.70229352,21.71823148,25.42035147,1741777200000,-12.737329719999998,1741777200000,128292.41153057,10630547167.127928
1741780800000,2025-03-12 12:00:00,0.17848232,0.68761566,14.27304835,15.88492642,1741780800000,-89.7515497,1741780800000,128202.65998087,10719504319.275007
1741784400000,2025-03-12 13:00:00,0.60770857,0.69573343,56.44803781,58.94773087,1741784400000,-46.79605887,1741784400000,128155.863922,10645381832.957363
1741788000000,2025-03-12 14:00:00,0.37321313,0.60969996,20.37308932,20.89993512,1741788000000,-225.24615076,1741788000000,127930.61777124,10457035680.357552
1741791600000,2025-03-12 15:00:00,0.24002999,0.59627275,33.59230482,36.00449833,1741791600000,-138.67869548000002,1741791600000,127791.93907576,10450583630.939808
1741795200000,2025-03-12 16:00:00,2.39164546,0.89352464,158.89012399,160.24024573,1741795200000,55.67829782,1741795200000,127847.61737358,10469829014.261215
1741798800000,2025-03-12 17:00:00,0.40180043,0.63423992,23.2680538,23.70622563,1741798800000,4.947108359999998,1741798800000,127852.56448194,10556296660.568096
1741802400000,2025-03-12 18:00:00,0.08293727,0.61083102,5.03687522,5.39092234,1741802400000,-7.90257595,1741802400000,127844.66190599,10571237865.453983
1741806000000,2025-03-12 19:00:00,0.46571793,0.65186468,28.91628277,29.34022962,1741806000000,17.89727972,1741806000000,127862.55918571,10549957047.384674
1741809600000,2025-03-12 20:00:00,0.5539975,0.64419167,37.94685032,39.33382269,1741809600000,6.233870889999999,1741809600000,127868.7930566,10617088593.76812
1741813200000,2025-03-12 21:00:00,0.97898943,0.73073114,42.01844302,44.05452457,1741813200000,2.62290093,1741813200000,127871.41595753,10623322835.508158
1741816800000,2025-03-12 22:00:00,0.43515621,0.75860632,16.30659066,16.53593599,1741816800000,-27.29573517,1741816800000,127844.12022236,10680094352.533312
1741820400000,2025-03-12 23:00:00,0.85957961,0.53973977,52.0891873,56.73225394,1741820400000,-0.7172802099999984,1741820400000,127843.40294215,10687327550.192314
1741824000000,2025-03-13 00:00:00,1.95312808,0.761358,135.17223296,144.53147784,1741824000000,91.42604677,1741824000000,127934.82898892,10694701961.901674
1741827600000,2025-03-13 01:00:00,0.67207266,0.8455202,34.47920674,36.29192337,1741827600000,0.6164241800000028,1741827600000,127935.4454131,10725500997.949984
1741831200000,2025-03-13 02:00:00,0.67888425,0.87597253,72.11887138,85.5394157,1741831200000,7.589624270000002,1741831200000,127943.03503737,10744816425.353027
1741834800000,2025-03-13 03:00:00,0.60435313,0.8831662,62.61508884,70.10496276,1741834800000,2.7200397200000026,1741834800000,127945.75507709,10696061917.110798
1741838400000,2025-03-13 04:00:00,0.27434983,0.7825034,25.65800787,27.70933236,1741838400000,-36.38410146999999,1741838400000,127909.37097562,10650830585.133575
1741842000000,2025-03-13 05:00:00,0.14449721,0.74098068,7.98774445,8.38083828,1741842000000,-11.012081579999998,1741842000000,127898.35889404,10629144901.33217
1741845600000,2025-03-13 06:00:00,0.84591384,0.73902843,69.59612403,71.9026763,1741845600000,42.19452353,1741845600000,127940.55341757,10652473394.551523
1741849200000,2025-03-13 07:00:00,0.1776318,0.4853861,16.9064422,18.47370679,1741849200000,14.93449482,1741849200000,127955.48791239,10677303095.943403
1741852800000,2025-03-13 08:00:00,0.37789935,0.44336134,47.30341056,51.7722104,1741852800000,42.01914333,1741852800000,127997.50705572,10626188962.540327
1741856400000,2025-03-13 09:00:00,3.36779281,0.82749114,317.00212303,319.94031669,1741856400000,287.89418714,1741856400000,128285.40124286,10691552499.418
1741860000000,2025-03-13 10:00:00,0.42103052,0.80130219,33.97446169,35.36656337,1741860000000,-37.90525574,1741860000000,128247.49598712,10671163483.509563
1741863600000,2025-03-13 11:00:00,0.20933434,0.79201427,15.25851248,15.70007514,1741863600000,13.49082904,1741863600000,128260.98681616,10630639192.451044
1741867200000,2025-03-13 12:00:00,0.41361082,0.83045907,43.2977886,45.49719066,1741867200000,18.9142557,1741867200000,128279.90107186,10602332452.23732
1741870800000,2025-03-13 13:00:00,0.54415227,0.78735027,56.39702218,62.57751059,1741870800000,40.02096814000001,1741870800000,128319.92204,10546864924.641403
1741874400000,2025-03-13 14:00:00,1.06672504,0.91436359,23.43936627,23.46795094,1741874400000,21.370720660000003,1741874400000,128341.29276066,10509252525.64788
1741878000000,2025-03-13 15:00:00,1.38603523,1.058383,94.69388107,98.40850152,1741878000000,77.07083106,1741878000000,128418.36359172,10454502000.84514
1741881600000,2025-03-13 16:00:00,0.7632759,0.68630916,79.96636792,83.19707294,1741881600000,63.99896535,1741881600000,128482.36255707,10377851176.587128
1741885200000,2025-03-13 17:00:00,2.36200726,0.96359155,73.17089804,73.22222514,1741885200000,62.880125680000006,1741885200000,128545.24268275,10331898262.990065
1741888800000,2025-03-13 18:00:00,1.86214497,1.19970736,108.05913417,109.86655349,1741888800000,28.29527799,1741888800000,128573.53796074,10369719304.814451
1741892400000,2025-03-13 19:00:00,0.95146573,1.27654377,103.67848882,122.73907924,1741892400000,35.47215435,1741892400000,128609.01011509,10321986055.18403
1741896000000,2025-03-13 20:00:00,0.29420075,1.24083641,17.0284147,17.35784439,1741896000000,-8.85230245,1741896000000,128600.15781264,10335785009.285915
1741899600000,2025-03-13 21:00:00,0.8991691,1.21689985,32.9993398,33.26925666,1741899600000,29.720930190000004,1741899600000,128629.87874283,10398517736.824766
1741903200000,2025-03-13 22:00:00,0.01513484,1.02105694,0.60643981,0.80214678,1741903200000,-7.67754454,1741903200000,128622.20119829,10451849719.02603
1741906800000,2025-03-13 23:00:00,0.63073836,1.002123,52.95230237,54.24349901,1741906800000,53.16410274,1741906800000,128675.36530103,10436817991.665735
1741910400000,2025-03-14 00:00:00,0.90106005,0.79341626,57.377807,57.66784324,1741910400000,53.59373494,1741910400000,128728.95903597,10513744170.324932
1741914000000,2025-03-14 01:00:00,0.95978845,0.66450818,64.638381,66.22540292,1741914000000,-3.633222450000005,1741914000000,128725.32581352,10537803531.533628
1741917600000,2025-03-14 02:00:00,0.36750631,0.58108541,30.00594774,33.07556833,1741917600000,-36.31901061,1741917600000,128689.00680291,10576710320.30016
1741921200000,2025-03-14 03:00:00,0.22944315,0.57183432,18.78578931,20.42044017,1741921200000,-6.940375639999999,1741921200000,128682.06642727,10555704375.041248
1741924800000,2025-03-14 04:00:00,0.53242118,0.51944176,46.7839286,47.38548462,1741924800000,33.0783273,1741924800000,128715.14475457,10545573610.29851
1741928400000,2025-03-14 05:00:00,0.56969866,0.59866517,50.36679019,56.40016763,1741928400000,45.96514784,1741928400000,128761.10990241,10579080212.68859
1741932000000,2025-03-14 06:00:00,0.82330603,0.62617483,35.91081032,36.22546519,1741932000000,34.83425959,1741932000000,128795.944162,10549056781.618792
1741935600000,2025-03-14 07:00:00,0.70791212,0.59858227,65.95801833,67.25165152,1741935600000,14.872733389999992,1741935600000,128810.81689539,10603693082.282463
1741939200000,2025-03-14 08:00:00,0.95738455,0.59823886,78.54700342,83.29245605,1741939200000,63.32254241,1741939200000,128874.1394378,10660251773.610218
1741942800000,2025-03-14 09:00:00,0.75009484,0.65289436,71.38140925,78.75995869,1741942800000,19.064284210000004,1741942800000,128893.20372201,10701535974.275663
1741946400000,2025-03-14 10:00:00,0.47448025,0.68789966,21.8974734,22.77505181,1741946400000,-42.71716193,1741946400000,128850.48656008,10722508233.459032
1741950000000,2025-03-14 11:00:00,0.30875198,0.65594692,27.85371706,29.33143842,1741950000000,12.136809930000002,1741950000000,128862.62337001,10736234766.154217
1741953600000,2025-03-14 12:00:00,0.61597889,0.66255838,41.12609915,41.88656444,1741953600000,24.84465188,1741953600000,128887.46802189,10750468070.920263
1741957200000,2025-03-14 13:00:00,0.16344503,0.56829252,8.27777116,8.49914167,1741957200000,-37.65399234,1741957200000,128849.81402955,10774704911.874142
1741960800000,2025-03-14 14:00:00,1.99095195,0.75158393,282.8880544,288.68803249,1741960800000,176.98507342,1741960800000,129026.79910297,10699401921.397491
1741964400000,2025-03-14 15:00:00,3.32096968,1.08923895,319.40695637,332.09696849,1741964400000,320.50962309,1741964400000,129347.30872606,11014028065.042624
1741968000000,2025-03-14 16:00:00,0.21670188,1.01303995,20.49584843,24.70401441,1741968000000,-124.34305577,1741968000000,129222.96567029,10957269068.969225
1741971600000,2025-03-14 17:00:00,0.11428256,0.96158314,5.09765173,5.25699787,1741971600000,-19.17731202,1741971600000,129203.78835827,10916046970.916464
1741975200000,2025-03-14 18:00:00,0.14090873,0.93760553,10.66083857,14.37269014,1741975200000,-51.64784166,1741975200000,129152.14051661,10928288004.987926
1741978800000,2025-03-14 19:00:00,0.11850114,0.86653728,4.79509193,4.97704805,1741978800000,-60.06964333,1741978800000,129092.07087328,10916726840.014175
1741982400000,2025-03-14 20:00:00,0.77823439,0.95436433,40.17166283,40.46818827,1741982400000,-17.49014105,1741982400000,129074.58073223,10871322670.532602
1741986000000,2025-03-14 21:00:00,0.05347402,0.67758177,2.35984629,2.62022706,1741986000000,-13.15990707,1741986000000,129061.42082516,10875069390.4877
1741989600000,2025-03-14 22:00:00,3.44653533,0.69551972,202.21206353,203.34558435,1741989600000,201.64955928,1741989600000,129263.07038444,10907458544.248602
1741993200000,2025-03-14 23:00:00,0.08559604,0.67679032,5.20854717,5.56374237,1741993200000,-23.47109897,1741993200000,129239.59928547,10886777604.55787
1741996800000,2025-03-15 00:00:00,0.54824255,0.7387846,27.5422293,27.96036984,1741996800000,12.33194351,1741996800000,129251.93122898,10907612066.354267
1742000400000,2025-03-15 01:00:00,0.05690111,0.72678351,4.34792046,5.06419869,1742000400000,-10.38836534,1742000400000,129241.54286364,10901982547.963173
1742004000000,2025-03-15 02:00:00,0.45597065,0.77499344,28.19152478,28.72615111,1742004000000,24.90558691,1742004000000,129266.44845055,10925988560.611256
1742007600000,2025-03-15 03:00:00,1.20219158,0.83555875,94.9232928,96.1753264,1742007600000,94.15625506,1742007600000,129360.60470561,10973075322.894487
1742011200000,2025-03-15 04:00:00,0.10432563,0.84282327,10.16644006,12.10177339,1742011200000,-9.98679593,1742011200000,129350.61790968,10944938155.790728
1742014800000,2025-03-15 05:00:00,0.17412961,0.37533674,8.29749357,8.70648071,1742014800000,-22.74569702,1742014800000,129327.87221266,10904514546.297668
1742018400000,2025-03-15 06:00:00,0.32661255,0.40976767,24.86755973,25.47577897,1742018400000,-29.14001456,1742018400000,129298.7321981,10884639897.664225
1742022000000,2025-03-15 07:00:00,0.08758797,0.34395987,4.30014423,4.46698625,1742022000000,0.0251069199999998,1742022000000,129298.75730502,10842272247.798716
1742025600000,2025-03-15 08:00:00,0.04176811,0.34179801,2.81995946,3.59205769,1742025600000,-14.193693499999998,1742025600000,129284.56361152,10847941714.041683
1742029200000,2025-03-15 09:00:00,0.13458468,0.29588573,6.10608836,6.32547973,1742029200000,-0.3872660900000007,1742029200000,129284.17634543,10852364294.186329
1742032800000,2025-03-15 10:00:00,0.20256457,0.15308187,12.33656909,13.97695549,1742032800000,12.54284031,1742032800000,129296.71918574,10838555225.4898
1742036400000,2025-03-15 11:00:00,0.07268212,0.14856137,3.33107011,3.48874169,1742036400000,-4.90901268,1742036400000,129291.81017306,10887148317.419737
1742040000000,2025-03-15 12:00:00,0.32476413,0.17008059,16.34983592,16.88773475,1742040000000,-8.78021235,1742040000000,129283.02996071,10902960742.325983
1742043600000,2025-03-15 13:00:00,0.04749643,0.13020686,1.7484456,1.89985719,1742043600000,-11.25172163,1742043600000,129271.77823908,10926708611.276714
1742047200000,2025-03-15 14:00:00,1.25166687,0.29650384,88.49150874,88.86834768,1742047200000,10.063164200000005,1742047200000,129281.84140328,10889734568.525194
1742050800000,2025-03-15 15:00:00,0.12530432,0.30843759,12.65774083,13.65817049,1742050800000,-62.56021754999999,1742050800000,129219.28118573,10902230285.054745
1742054400000,2025-03-15 16:00:00,0.1484349,0.31041619,3.36214877,3.41400279,1742054400000,-24.07145375,1742054400000,129195.20973198,10908573118.880558
1742058000000,2025-03-15 17:00:00,0.02057111,0.28441713,0.82232147,0.92569979,1742058000000,-1.61971482,1742058000000,129193.59001716,10911876364.734257
1742061600000,2025-03-15 18:00:00,0.01778839,0.27657516,1.36844339,1.68989685,1742061600000,-1.49440798,1742061600000,129192.09560918,10898124047.488186
1742065200000,2025-03-15 19:00:00,0.13449748,0.24939421,9.69872897,10.08731063,1742065200000,7.720553839999999,1742065200000,129199.81616302,10903488070.224035
1742068800000,2025-03-15 20:00:00,0.13639528,0.26209405,5.43655928,5.59220643,1742068800000,-20.4963091,1742068800000,129179.31985392,10903253480.86732
1742072400000,2025-03-15 21:00:00,0.075903,0.09412778,2.82569959,2.96021683,1742072400000,-8.59075633,1742072400000,129170.72909759,10907245868.665854
1742076000000,2025-03-15 22:00:00,0.05529661,0.08412668,1.94016859,1.99067794,1742076000000,-36.95266823,1742076000000,129133.77642936,10899607555.94354
1742079600000,2025-03-15 23:00:00,0.0214645,0.06598805,0.63911465,0.66539961,1742079600000,-8.05477227,1742079600000,129125.72165709,10892050436.582108
1742083200000,2025-03-16 00:00:00,0.0349444,0.06804138,1.47419936,1.64238676,1742083200000,0.08834144,1742083200000,129125.80999853,10895015867.495085
1742086800000,2025-03-16 01:00:00,0.03003079,0.06979029,0.95159342,0.99101608,1742086800000,-3.68205236,1742086800000,129122.12794617,10884670182.916082
1742090400000,2025-03-16 02:00:00,0.09964822,0.06481183,8.93458607,9.86517377,1742090400000,-6.289460839999999,1742090400000,129115.83848533,10875910174.268251
1742094000000,2025-03-16 03:00:00,0.34404723,0.09447639,25.77712014,30.9642508,1742094000000,6.53936234,1742094000000,129122.37784767,10886945617.305996
1742097600000,2025-03-16 04:00:00,0.07693967,0.09462449,3.74760274,4.07780274,1742097600000,-21.00329689,1742097600000,129101.37455078,10894747859.4617
1742101200000,2025-03-16 05:00:00,0.25667163,0.12339235,19.65280345,21.56041666,1742101200000,1.7575839600000016,1742101200000,129103.13213474,10887356921.29268
1742104800000,2025-03-16 06:00:00,0.0455834,0.12683791,2.4948626,2.68942045,1742104800000,-7.33437474,1742104800000,129095.79776,10882859949.636765
1742108400000,2025-03-16 07:00:00,0.11635534,0.13846804,5.62238451,6.05047753,1742108400000,0.4916667000000005,1742108400000,129096.2894267,10879823006.4239
1742112000000,2025-03-16 08:00:00,0.18688219,0.16087538,10.75792631,11.02604901,1742112000000,1.5866145099999986,1742112000000,129097.87604121,10881400896.656612
1742115600000,2025-03-16 09:00:00,0.18690514,0.17334066,7.38585124,7.47620575,1742115600000,-0.0205429800000001,1742115600000,129097.85549823,10865293278.42836
1742119200000,2025-03-16 10:00:00,0.14818392,0.14536018,8.35694556,8.59466765,1742119200000,-39.173085140000005,1742119200000,129058.68241309,10811084384.271864
1742122800000,2025-03-16 11:00:00,0.63866089,0.22560607,63.35117151,65.78207202,1742122800000,49.71357348,1742122800000,129108.39598657,10664457099.52758
1742126400000,2025-03-16 12:00:00,0.06817774,0.19867837,3.33517113,4.70426388,1742126400000,-15.065256220000002,1742126400000,129093.33073035,10667372955.52435
1742130000000,2025-03-16 13:00:00,0.18375996,0.21841788,12.42956331,14.14951688,1742130000000,-4.585753919999998,1742130000000,129088.74497643,10677677847.068306
1742133600000,2025-03-16 14:00:00,0.41484063,0.26105864,27.54757436,28.6240032,1742133600000,12.14069187,1742133600000,129100.8856683,10705589689.484564
1742137200000,2025-03-16 15:00:00,0.4414813,0.29742994,25.13704994,25.60591555,1742137200000,-47.79514940000001,1742137200000,129053.0905189,10765428353.82721
1742140800000,2025-03-16 16:00:00,0.83573766,0.3901203,86.40508879,88.58819221,1742140800000,46.79753626,1742140800000,129099.88805516,10783296318.58944
1742144400000,2025-03-16 17:00:00,0.16866235,0.39304579,7.97164358,8.09579273,1742144400000,-107.26006977,1742144400000,128992.62798539,10815844594.7121
1742148000000,2025-03-16 18:00:00,0.10542635,0.31686943,3.1189526,3.16279039,1742148000000,2.57767229,1742148000000,128995.20565768,10800323155.98274
1742151600000,2025-03-16 19:00:00,0.32317948,0.35329825,14.57133382,14.86625609,1742151600000,11.57797315,1742151600000,129006.78363083,10719551442.96741
1742155200000,2025-03-16 20:00:00,0.14400267,0.34761863,3.43779386,3.45606398,1742155200000,1.33698606,1742155200000,129008.12061689,10733285153.854696
1742158800000,2025-03-16 21:00:00,0.29040947,0.32984275,13.73665517,13.93965452,1742158800000,-3.1226863500000004,1742158800000,129004.99793054,10670545719.513876
1742162400000,2025-03-16 22:00:00,0.4554523,0.33183861,13.19085553,13.20811663,1742162400000,3.574094329999999,1742162400000,129008.57202487,10603146700.693266
1742166000000,2025-03-16 23:00:00,0.11461552,0.22882116,1.71331416,1.71923274,1742166000000,-0.0361325699999999,1742166000000,129008.5358923,10653407652.434908
1742169600000,2025-03-17 00:00:00,0.22126513,0.23633585,15.02951614,15.48855905,1742169600000,12.597865249999998,1742169600000,129021.13375755,10714102030.394554
1742173200000,2025-03-17 01:00:00,0.14875888,0.24252621,7.17730652,7.7354619,1742173200000,6.00100293,1742173200000,129027.13476048,10727501125.48002
1742176800000,2025-03-17 02:00:00,0.15901237,0.21907376,11.69291323,12.88000198,1742176800000,-32.87582155,1742176800000,128994.25893893,10739947285.979158
1742180400000,2025-03-17 03:00:00,0.37752512,0.25243411,33.66419078,36.61993649,1742180400000,24.13120481,1742180400000,129018.39014374,10781619461.050549
1742184000000,2025-03-17 04:00:00,0.20833015,0.2407085,12.7855148,13.54145946,1742184000000,8.64460713,1742184000000,129027.03475087,10778299784.496614
1742187600000,2025-03-17 05:00:00,0.56840326,0.25684435,45.01008213,47.17747096,1742187600000,28.886005150000003,1742187600000,129055.92075602,10732279975.740284
1742191200000,2025-03-17 06:00:00,0.64139475,0.33209852,39.3301017,41.690659,1742191200000,-3.151155260000003,1742191200000,129052.76960076,10740691040.3684
1742194800000,2025-03-17 07:00:00,1.17182304,0.46789251,28.06417871,28.12375288,1742194800000,-17.10997987,1742194800000,129035.65962089,10753638111.902332
1742198400000,2025-03-17 08:00:00,0.37039511,0.49955483,37.81741836,46.29938922,1742198400000,-81.24489949,1742198400000,128954.4147214,10774601747.35212
1742202000000,2025-03-17 09:00:00,0.19709049,0.50499456,19.24112996,20.6945017,1742202000000,-6.02721141,1742202000000,128948.38750999,10787479742.470882
1742205600000,2025-03-17 10:00:00,6.82112143,1.42550832,190.7986579,190.9914,1742205600000,149.06188309,1742205600000,129097.44939308,10776911778.110483
1742209200000,2025-03-17 11:00:00,0.26537418,1.43365747,21.431456,22.82217908,1742209200000,2.3591571800000004,1742209200000,129099.80855026,10786826810.52685
1742212800000,2025-03-17 12:00:00,2.02905645,1.64232221,107.0629949,109.56904834,1742212800000,92.31350212,1742212800000,129192.12205238,10731376164.078691
1742216400000,2025-03-17 13:00:00,0.24013331,1.58499914,24.77086518,27.6153306,1742216400000,17.39730945,1742216400000,129209.51936183,10730941204.865185
1742220000000,2025-03-17 14:00:00,1.14144035,1.58065876,101.96198914,111.86115438,1742220000000,98.99442971,1742220000000,129308.51379154,10725793799.096315
1742223600000,2025-03-17 15:00:00,1.90649621,1.80010177,66.4908653,66.72736737,1742223600000,65.35982050999999,1742223600000,129373.87361205,10801440336.680326
1742227200000,2025-03-17 16:00:00,0.90019028,1.9005446,94.48600182,99.02093086,1742227200000,52.54349731000001,1742227200000,129426.41710936,10801601250.057158
1742230800000,2025-03-17 17:00:00,0.41846034,0.98587873,25.58345041,26.36300137,1742230800000,-25.92195795,1742230800000,129400.49515141,10890218598.548492
1742234400000,2025-03-17 18:00:00,0.39159055,1.00390964,24.45970737,27.01974802,1742234400000,-224.60745309,1742234400000,129175.88769832,10918775435.956352
1742238000000,2025-03-17 19:00:00,0.88998514,0.84118517,66.16678235,72.08879656,1742238000000,-89.66633888,1742238000000,129086.22135944,10897755023.489891
1742241600000,2025-03-17 20:00:00,0.65744602,0.90080127,28.02385589,28.27017883,1742241600000,-220.00620411,1742241600000,128866.21515533,10831757109.803328
1742245200000,2025-03-17 21:00:00,1.00102794,0.88074235,60.09980483,64.06578794,1742245200000,-439.44034142,1742245200000,128426.77481391,10812046832.77188
1742248800000,2025-03-17 22:00:00,0.22579082,0.64064158,9.27199055,9.48321453,1742248800000,-30.733075480000004,1742248800000,128396.04173843,10804689180.309357
1742252400000,2025-03-17 23:00:00,0.167577,0.53598254,3.50200369,3.51911699,1742252400000,3.31410669,1742252400000,128399.35584512,10773946292.969889
1742256000000,2025-03-18 00:00:00,0.8281732,0.59451295,53.70879651,55.4876047,1742256000000,53.96487288,1742256000000,128453.320718,10761471866.98826
1742259600000,2025-03-18 01:00:00,0.11472416,0.55496061,5.98736165,6.30982897,1742259600000,0.3992517099999997,1742259600000,128453.71996971,10679725832.411695
1742263200000,2025-03-18 02:00:00,0.25154756,0.46375524,29.68888947,32.70118323,1742263200000,-142.46780253,1742263200000,128310.71144376,10709126367.121906
1742266800000,2025-03-18 03:00:00,1.9523826,0.64874618,145.08884413,146.42869492,1742266800000,135.99854581,1742266800000,128446.70998957,10668739699.218882
1742270400000,2025-03-18 04:00:00,0.53809763,0.58261328,49.28567506,52.73356821,1742270400000,-10.407082760000002,1742270400000,128436.30290681,10658111268.282146
1742274000000,2025-03-18 05:00:00,0.14540254,0.57112924,5.52033588,5.670699,1742274000000,-54.03042932,1742274000000,128384.42432204,10660174721.66441
1742277600000,2025-03-18 06:00:00,0.89147578,0.67454335,94.03467713,96.27938376,1742277600000,52.81384985,1742277600000,128437.23817189,10611720991.206669
1742281200000,2025-03-18 07:00:00,0.56082193,0.63635031,29.40949917,29.72356253,1742281200000,18.17259904,1742281200000,128455.41077093,10664831720.763355
1742284800000,2025-03-18 08:00:00,1.37454339,0.81632449,73.08408658,74.2253432,1742284800000,-64.89424925,1742284800000,128390.51652168,10692336096.526026
1742288400000,2025-03-18 09:00:00,0.50362616,0.85233572,38.54949667,39.28284049,1742288400000,28.38693452,1742288400000,128418.9034562,10682748867.54563
1742292000000,2025-03-18 10:00:00,0.3156895,0.61852242,27.80921322,30.30619244,1742292000000,-20.28751834,1742292000000,128398.61593786,10637261272.76648
1742295600000,2025-03-18 11:00:00,0.2299617,0.574503,17.33961684,18.85685952,1742295600000,8.74261364,1742295600000,128407.3585515,10601711261.905634
1742299200000,2025-03-18 12:00:00,0.20130403,0.58248893,13.98206622,15.50041047,1742299200000,-42.48664314,1742299200000,128364.87190836,10592231018.295332
1742302800000,2025-03-18 13:00:00,1.48303405,0.66699725,131.43550908,133.47306471,1742302800000,96.8314732,1742302800000,128461.70338156,10451156069.128857
1742306400000,2025-03-18 14:00:00,1.24023525,0.7640563,97.91519514,112.8614079,1742306400000,104.78393793,1742306400000,128566.48731949,10520722997.565031
1742310000000,2025-03-18 15:00:00,0.84459645,0.68834959,68.03205608,69.25690861,1742310000000,24.0478809,1742310000000,128590.53520039,10568794838.650442
1742313600000,2025-03-18 16:00:00,0.09685579,0.63023954,4.37178145,4.45536624,1742313600000,-33.29167738,1742313600000,128557.24352301,10505206256.40384
1742317200000,2025-03-18 17:00:00,0.28253916,0.62550378,22.12139607,23.16821091,1742317200000,12.53047913,1742317200000,128569.77400214,10489879827.499985
1742320800000,2025-03-18 18:00:00,0.88020782,0.71839608,28.10075534,28.16665035,1742320800000,-7.63659023,1742320800000,128562.13741191,10520888495.985275
1742324400000,2025-03-18 19:00:00,8.68945723,1.93098939,382.19367358,382.33611832,1742324400000,337.09527729,1742324400000,128899.2326892,10568029079.775084
1742328000000,2025-03-18 20:00:00,0.62221126,1.80801471,37.04831145,37.33267552,1742328000000,-72.38193809999999,1742328000000,128826.8507511,10556791667.53044
1742331600000,2025-03-18 21:00:00,0.45515517,1.69586041,35.22788231,35.95725818,1742331600000,9.816003899999998,1742331600000,128836.666755,10587560521.974155
1742335200000,2025-03-18 22:00:00,0.34634087,1.62468104,17.83441022,18.35606613,1742335200000,11.62616666,1742335200000,128848.29292166,10643171879.06025
1742338800000,2025-03-18 23:00:00,0.57763833,1.69336426,24.73741246,24.8384482,1742338800000,4.54940371,1742338800000,128852.84232537,10655171552.772709
1742342400000,2025-03-19 00:00:00,0.10625522,1.66818084,7.91140979,8.92543849,1742342400000,-66.80277878,1742342400000,128786.03954659,10694038068.002594
1742346000000,2025-03-19 01:00:00,0.30833829,1.5864852,16.13267139,16.65026764,1742346000000,4.192032939999999,1742346000000,128790.23157953,10703747849.161036
1742349600000,2025-03-19 02:00:00,0.37852022,0.39920848,24.687616,25.73937486,1742349600000,20.30617075,1742349600000,128810.53775028,10687074360.931116
1742353200000,2025-03-19 03:00:00,0.1933222,0.33793861,15.03330774,18.94557604,1742353200000,-2.13585921,1742353200000,128808.40189107,10699717649.434212
1742356800000,2025-03-19 04:00:00,0.64336089,0.36482515,42.8831721,43.74854025,1742356800000,16.63292194,1742356800000,128825.03481301,10688639089.76978
1742360400000,2025-03-19 05:00:00,0.49319587,0.38580443,40.63889821,42.41484487,1742360400000,-7.708813719999995,1742360400000,128817.32599929,10722568782.9999
1742364000000,2025-03-19 06:00:00,0.45443375,0.36820378,44.15119304,45.89780902,1742364000000,-1.164193190000006,1742364000000,128816.1618061,10723501014.791536
1742367600000,2025-03-19 07:00:00,0.26121715,0.3903412,15.06532154,16.19546357,1742367600000,-157.45924148,1742367600000,128658.70256462,10717094251.957058
1742371200000,2025-03-19 08:00:00,0.22431022,0.37833719,16.40427884,17.27188672,1742371200000,11.69857922,1742371200000,128670.40114384,10740462356.434595
1742374800000,2025-03-19 09:00:00,0.52795795,0.39968543,44.91064537,47.5162157,1742374800000,31.81571661,1742374800000,128702.21686045,10743426452.916676
1742378400000,2025-03-19 10:00:00,3.95847826,0.93756487,301.67429555,304.80282578,1742378400000,226.78944606,1742378400000,128929.00630651,10783109867.577875
1742382000000,2025-03-19 11:00:00,0.25258653,0.88173996,14.86865557,16.16553773,1742382000000,2.18926437,1742382000000,128931.19557088,10832819734.05622
1742385600000,2025-03-19 12:00:00,0.2057981,0.84068314,25.56933806,29.42912881,1742385600000,-170.92321533,1742385600000,128760.27235555,10769290267.863468
1742389200000,2025-03-19 13:00:00,1.36327837,0.97051808,112.61628627,114.51538294,1742389200000,17.722546869999988,1742389200000,128777.99490242,10843103738.138058
1742392800000,2025-03-19 14:00:00,9.77378936,2.32945697,419.56523546,420.27294238,1742392800000,412.24427198,1742392800000,129190.2391744,10879481238.056423
